"Site_ID","Date","Flow_L","TSS_mgL","TP_mgL","DOP_mgL","NO2.NO3_mgL","NH3_mgL","TKN_mgL","Chloride_mgL","Year","PP_mgL","Month","Season","Type"
"RW1S-T",2017-05-12,41.88528,5.5,0.0605,0.0295,16.25,0.08,1.3,25.45,"2017",0.031,5,"Spring","Tile"
"RW1S-T",2017-05-13,40.72416,5.5,0.0605,0.0295,16.25,0.08,1.3,25.45,"2017",0.031,5,"Spring","Tile"
"RW1S-T",2017-05-14,39.30816,5.5,0.0605,0.0295,16.25,0.08,1.3,25.45,"2017",0.031,5,"Spring","Tile"
"RW1S-T",2017-05-15,37.04256,5.5,0.0605,0.0295,16.25,0.08,1.3,25.45,"2017",0.031,5,"Spring","Tile"
"RW1S-T",2017-05-16,37.12752,5.5,0.0605,0.0295,16.25,0.08,1.3,25.45,"2017",0.031,5,"Spring","Tile"
"RW1S-T",2017-05-17,248.11152,5.5,0.0605,0.0295,16.25,0.08,1.3,25.45,"2017",0.031,5,"Spring","Tile"
"RW1S-T",2017-05-18,371.7,4.42876190476191,0.084709980952381,0.0434260952380952,15.6286819047619,0.08,1.98559238095238,24.7001333333333,"2017",0.0412838857142857,5,"Spring","Tile"
"RW1S-T",2017-05-19,141.43008,3,0.117,0.062,14.8,0.08,2.9,23.7,"2017",0.055,5,"Spring","Tile"
"RW1S-T",2017-05-20,404.06976,3,0.117,0.062,14.8,0.08,2.9,23.7,"2017",0.055,5,"Spring","Tile"
"RW1S-T",2017-05-21,374.47536,5.45254480828859,0.0640250321409665,0.0345314981471678,15.5848143386523,0.08,1.91898207668456,24.4848143386523,"2017",0.0294935339937987,5,"Spring","Tile"
"RW1S-T",2017-05-22,150.46416,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,5,"Spring","Tile"
"RW1S-T",2017-05-23,108.38064,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,5,"Spring","Tile"
"RW1S-T",2017-05-24,90.87888,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,5,"Spring","Tile"
"RW1S-T",2017-05-25,80.59872,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,5,"Spring","Tile"
"RW1S-T",2017-05-26,65.39088,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,5,"Spring","Tile"
"RW1S-T",2017-05-27,58.3392,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,5,"Spring","Tile"
"RW1S-T",2017-05-28,56.41344,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,5,"Spring","Tile"
"RW1S-T",2017-05-29,50.52288,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,5,"Spring","Tile"
"RW1S-T",2017-05-30,46.33152,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,5,"Spring","Tile"
"RW1S-T",2017-05-31,42.98976,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,5,"Spring","Tile"
"RW1S-T",2017-06-01,41.14896,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,6,"Early Summer","Tile"
"RW1S-T",2017-06-02,41.00736,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,6,"Early Summer","Tile"
"RW1S-T",2017-06-03,37.86384,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,6,"Early Summer","Tile"
"RW1S-T",2017-06-04,36.6744,8,0.009,0.006,16.4,0.08,0.9,25.3,"2017",0.003,6,"Early Summer","Tile"
"RW1S-T",2017-06-05,33.75744,2.14513422818792,0.0106728187919463,0.00683640939597315,16.1490771812081,0.08,0.649077181208054,23.5435402684564,"2017",0.00383640939597315,6,"Early Summer","Tile"
"RW1S-T",2017-06-06,32.05824,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-07,32.22816,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-08,31.74672,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-09,32.36976,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-10,30.27408,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-11,27.98016,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-12,28.29168,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-13,38.17536,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-14,38.03376,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-15,35.93808,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-16,35.34336,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-17,32.53968,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-18,27.86688,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-19,25.74288,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-20,25.09152,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-21,26.42256,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-22,24.41184,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-23,22.2312,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-24,20.78688,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-25,19.2576,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-26,18.88944,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-06-27,20.87184,1,0.011,0.007,16.1,0.08,0.6,23.2,"2017",0.004,6,"Early Summer","Tile"
"RW1S-T",2017-07-18,1.18944,2,0.011,0.007,15.1,0.08,1.1,22.5,"2017",0.004,7,"Early Summer","Tile"
"RW1S-T",2017-07-19,6.99504,2,0.011,0.007,15.1,0.08,1.1,22.5,"2017",0.004,7,"Early Summer","Tile"
"RW1S-T",2017-07-20,11.78112,2,0.011,0.007,15.1,0.08,1.1,22.5,"2017",0.004,7,"Early Summer","Tile"
"RW1S-T",2017-07-21,8.7792,2,0.011,0.007,15.1,0.08,1.1,22.5,"2017",0.004,7,"Early Summer","Tile"
"RW1S-T",2017-07-22,4.92768,2,0.011,0.007,15.1,0.08,1.1,22.5,"2017",0.004,7,"Early Summer","Tile"
"RW1S-T",2017-07-23,1.8408,2,0.011,0.007,15.1,0.08,1.1,22.5,"2017",0.004,7,"Early Summer","Tile"
"RW1S-T",2017-08-16,51.06096,9,0.067,0.037,10.2,0.08,0.8,18.1,"2017",0.03,8,"Late Summer","Tile"
"RW1S-T",2017-08-17,350.43168,6.3085501858736,0.0481598513011152,0.026907063197026,11.3775092936803,0.08,0.76635687732342,19.9840148698885,"2017",0.0212527881040892,8,"Late Summer","Tile"
"RW1S-T",2017-08-18,139.84416,1,0.011,0.007,13.7,0.08,0.7,23.7,"2017",0.004,8,"Late Summer","Tile"
"RW1S-T",2017-08-19,142.64784,1,0.011,0.007,13.7,0.08,0.7,23.7,"2017",0.004,8,"Late Summer","Tile"
"RW1S-T",2017-08-20,71.84784,1,0.011,0.007,13.7,0.08,0.7,23.7,"2017",0.004,8,"Late Summer","Tile"
"RW1S-T",2017-08-21,145.02672,1,0.011,0.007,13.7,0.08,0.7,23.7,"2017",0.004,8,"Late Summer","Tile"
"RW1S-T",2017-08-22,110.27808,4.2794042116076,0.00706471494607088,0.00634411915767848,13.1752953261428,0.08,0.634411915767848,25.1429378531073,"2017",0.000720595788392398,8,"Late Summer","Tile"
"RW1S-T",2017-10-03,611.8536,9.89613515389956,0.0841930340199028,0.0301278176348068,9.18945660726684,0.08,1.58442027308493,16.9280999768572,"2017",0.0540652163850961,10,"Fall","Tile"
"RW1S-T",2017-10-04,175.32912,4,0.01,0.009,13.7,0.08,0.7,24.2,"2017",0.001,10,"Fall","Tile"
"RW1S-T",2017-10-05,110.0232,4,0.01,0.009,13.7,0.08,0.7,24.2,"2017",0.001,10,"Fall","Tile"
"RW1S-T",2017-10-06,131.5464,4,0.01,0.009,13.7,0.08,0.7,24.2,"2017",0.000999999999999999,10,"Fall","Tile"
"RW1S-T",2017-10-07,129.76224,4,0.01,0.009,13.7,0.08,0.7,24.2,"2017",0.001,10,"Fall","Tile"
"RW1S-T",2017-10-08,81.53328,4,0.01,0.009,13.7,0.08,0.7,24.2,"2017",0.001,10,"Fall","Tile"
"RW1S-T",2017-10-09,59.81184,4,0.01,0.009,13.7,0.08,0.7,24.2,"2017",0.001,10,"Fall","Tile"
"RW1S-T",2018-03-19,3.54,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,3,"Late Winter","Tile"
"RW1S-T",2018-03-20,1.33104,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,3,"Late Winter","Tile"
"RW1S-T",2018-03-21,5.01264,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,3,"Late Winter","Tile"
"RW1S-T",2018-03-22,3.70992,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,3,"Late Winter","Tile"
"RW1S-T",2018-03-23,0.31152,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,3,"Late Winter","Tile"
"RW1S-T",2018-03-27,1.8408,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,3,"Late Winter","Tile"
"RW1S-T",2018-03-28,17.61504,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,3,"Late Winter","Tile"
"RW1S-T",2018-03-29,58.056,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,3,"Late Winter","Tile"
"RW1S-T",2018-03-30,57.17808,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,3,"Late Winter","Tile"
"RW1S-T",2018-03-31,39.56304,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,3,"Late Winter","Tile"
"RW1S-T",2018-04-01,11.52624,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,4,"Spring","Tile"
"RW1S-T",2018-04-02,7.24992,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,4,"Spring","Tile"
"RW1S-T",2018-04-03,4.72944,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,4,"Spring","Tile"
"RW1S-T",2018-04-04,2.71872,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,4,"Spring","Tile"
"RW1S-T",2018-04-05,3.54,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,4,"Spring","Tile"
"RW1S-T",2018-04-06,2.74704,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,4,"Spring","Tile"
"RW1S-T",2018-04-07,2.71872,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,4,"Spring","Tile"
"RW1S-T",2018-04-08,2.66208,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,4,"Spring","Tile"
"RW1S-T",2018-04-09,0.11328,19,0.164,0.121,16.6,0.08,1,25.2,"2018",0.043,4,"Spring","Tile"
"RW1S-T",2018-04-10,11.29968,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-11,32.36976,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-12,35.4,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-13,67.51488,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-14,33.21936,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-15,16.79376,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-16,11.6112,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-17,8.80752,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-18,8.83584,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-19,11.10144,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-20,59.95344,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-21,127.60992,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-22,185.89248,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-23,86.99904,8,0.541,0.418,16.2,0.08,2.6,22.5,"2018",0.123,4,"Spring","Tile"
"RW1S-T",2018-04-24,50.46624,2.77553310886644,0.149164983164983,0.113488215488215,16.4239057239057,0.08,1.40583613916947,25.3361391694725,"2018",0.0356767676767677,4,"Spring","Tile"
"RW1S-T",2018-04-25,37.43904,1,0.016,0.01,16.5,0.08,1,26.3,"2018",0.006,4,"Spring","Tile"
"RW1S-T",2018-04-26,31.46352,1,0.016,0.01,16.5,0.08,1,26.3,"2018",0.006,4,"Spring","Tile"
"RW1S-T",2018-04-27,26.25264,1,0.016,0.01,16.5,0.08,1,26.3,"2018",0.006,4,"Spring","Tile"
"RW1S-T",2018-04-28,21.0984,1,0.016,0.01,16.5,0.08,1,26.3,"2018",0.006,4,"Spring","Tile"
"RW1S-T",2018-04-29,24.66672,1,0.016,0.01,16.5,0.08,1,26.3,"2018",0.006,4,"Spring","Tile"
"RW1S-T",2018-04-30,24.01536,1,0.016,0.01,16.5,0.08,1,26.3,"2018",0.006,4,"Spring","Tile"
"RW1S-T",2018-05-01,21.01344,1,0.016,0.01,16.5,0.08,1,26.3,"2018",0.006,5,"Spring","Tile"
"RW1S-T",2018-05-02,21.77808,1,0.016,0.01,16.5,0.08,1,26.3,"2018",0.006,5,"Spring","Tile"
"RW1S-T",2018-05-03,20.44704,1,0.016,0.01,16.5,0.08,1,26.3,"2018",0.006,5,"Spring","Tile"
"RW1S-T",2018-05-04,16.93536,1,0.016,0.01,16.5,0.08,1,26.3,"2018",0.006,5,"Spring","Tile"
"RW1S-T",2018-05-05,14.07504,1,0.016,0.01,16.5,0.08,1,26.3,"2018",0.006,5,"Spring","Tile"
"RW1S-T",2018-05-06,12.85728,1.26431718061674,0.0174537444933921,0.0109691629955947,16.4735682819383,0.08,1,26.0929515418502,"2018",0.00648458149779736,5,"Spring","Tile"
"RW1S-T",2018-05-07,11.86608,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-08,11.52624,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-09,9.74208,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-10,7.87296,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-11,7.41984,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-12,5.57904,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-13,5.5224,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-14,5.43744,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-15,5.06928,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-16,5.06928,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-17,4.89936,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-18,5.26752,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-19,2.86032,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-20,2.74704,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-21,2.71872,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-22,2.71872,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-23,185.29776,7,0.049,0.032,15.9,0.08,1,21.6,"2018",0.017,5,"Spring","Tile"
"RW1S-T",2018-05-24,126.33552,9.74153777180005,0.0391304640215198,0.0199372338040798,16.119323021744,0.08,1.054830755436,22.9707688859,"2018",0.01919323021744,5,"Spring","Tile"
"RW1S-T",2018-05-25,84.252,12,0.031,0.01,16.3,0.08,1.1,24.1,"2018",0.021,5,"Spring","Tile"
"RW1S-T",2018-05-26,65.61744,12,0.031,0.01,16.3,0.08,1.1,24.1,"2018",0.021,5,"Spring","Tile"
"RW1S-T",2018-05-27,52.19376,12,0.031,0.01,16.3,0.08,1.1,24.1,"2018",0.021,5,"Spring","Tile"
"RW1S-T",2018-05-28,42.50832,12,0.031,0.01,16.3,0.08,1.1,24.1,"2018",0.021,5,"Spring","Tile"
"RW1S-T",2018-05-29,37.01424,12,0.031,0.01,16.3,0.08,1.1,24.1,"2018",0.021,5,"Spring","Tile"
"RW1S-T",2018-05-30,32.02992,12,0.031,0.01,16.3,0.08,1.1,24.1,"2018",0.021,5,"Spring","Tile"
"RW1S-T",2018-05-31,25.17648,12,0.031,0.01,16.3,0.08,1.1,24.1,"2018",0.021,5,"Spring","Tile"
"RW1S-T",2018-06-01,22.11792,12,0.031,0.01,16.3,0.08,1.1,24.1,"2018",0.021,6,"Early Summer","Tile"
"RW1S-T",2018-06-02,37.46736,12,0.031,0.01,16.3,0.08,1.1,24.1,"2018",0.021,6,"Early Summer","Tile"
"RW1S-T",2018-06-03,35.79648,12,0.031,0.01,16.3,0.08,1.1,24.1,"2018",0.021,6,"Early Summer","Tile"
"RW1S-T",2018-06-04,28.97136,1,0.0365,0.022,19.9,0.08,1.3,21.25,"2018",0.0145,6,"Early Summer","Tile"
"RW1S-T",2018-06-05,23.33568,1,0.0365,0.022,19.9,0.08,1.3,21.25,"2018",0.0145,6,"Early Summer","Tile"
"RW1S-T",2018-06-06,19.03104,1,0.0365,0.022,19.9,0.08,1.3,21.25,"2018",0.0145,6,"Early Summer","Tile"
"RW1S-T",2018-06-07,15.34944,1,0.0365,0.022,19.9,0.08,1.3,21.25,"2018",0.0145,6,"Early Summer","Tile"
"RW1S-T",2018-06-08,16.25568,1,0.0365,0.022,19.9,0.08,1.3,21.25,"2018",0.0145,6,"Early Summer","Tile"
"RW1S-T",2018-06-09,296.00064,1,0.0365,0.022,19.9,0.08,1.3,21.25,"2018",0.0145,6,"Early Summer","Tile"
"RW1S-T",2018-06-10,183.82512,1,0.0365,0.022,19.9,0.08,1.3,21.25,"2018",0.0145,6,"Early Summer","Tile"
"RW1S-T",2018-06-11,263.8008,3.49951690821256,0.0360834138486312,0.020333655394525,19.4834138486312,0.08,1.21668276972625,21.4582930756844,"2018",0.0157497584541063,6,"Early Summer","Tile"
"RW1S-T",2018-06-12,197.07888,4,0.036,0.02,19.4,0.08,1.2,21.5,"2018",0.016,6,"Early Summer","Tile"
"RW1S-T",2018-06-13,111.52416,4,0.036,0.02,19.4,0.08,1.2,21.5,"2018",0.016,6,"Early Summer","Tile"
"RW1S-T",2018-06-14,83.88384,3.36968264686023,0.066255232950709,0.0344972991222147,19.5890952059419,0.08,1.32606347062795,20.7436191762323,"2018",0.0317579338284943,6,"Early Summer","Tile"
"RW1S-T",2018-06-15,62.8704,3,0.084,0.043,19.7,0.08,1.4,20.3,"2018",0.041,6,"Early Summer","Tile"
"RW1S-T",2018-06-16,49.30512,3,0.084,0.043,19.7,0.08,1.4,20.3,"2018",0.041,6,"Early Summer","Tile"
"RW1S-T",2018-06-17,38.00544,3,0.084,0.043,19.7,0.08,1.4,20.3,"2018",0.041,6,"Early Summer","Tile"
"RW1S-T",2018-06-18,41.4888,3,0.084,0.043,19.7,0.08,1.4,20.3,"2018",0.041,6,"Early Summer","Tile"
"RW1S-T",2018-06-19,105.74688,3,0.084,0.043,19.7,0.08,1.4,20.3,"2018",0.041,6,"Early Summer","Tile"
"RW1S-T",2018-06-20,99.77136,3,0.084,0.043,19.7,0.08,1.4,20.3,"2018",0.041,6,"Early Summer","Tile"
"RW1S-T",2018-06-21,424.68672,7.20532141904508,0.0751220992264604,0.0448690317417978,19.9803547612697,0.243540277407309,1.21309682582022,19.5523873032809,"2018",0.0302530674846626,6,"Early Summer","Tile"
"RW1S-T",2018-06-22,153.12624,12,0.065,0.047,20.3,0.43,1,18.7,"2018",0.018,6,"Early Summer","Tile"
"RW1S-T",2018-06-23,97.61904,12,0.065,0.047,20.3,0.43,1,18.7,"2018",0.018,6,"Early Summer","Tile"
"RW1S-T",2018-06-24,76.06752,12,0.065,0.047,20.3,0.43,1,18.7,"2018",0.018,6,"Early Summer","Tile"
"RW1S-T",2018-06-25,86.31936,12,0.065,0.047,20.3,0.43,1,18.7,"2018",0.018,6,"Early Summer","Tile"
"RW1S-T",2018-06-26,338.08416,12,0.065,0.047,20.3,0.43,1,18.7,"2018",0.018,6,"Early Summer","Tile"
"RW1S-T",2018-06-27,126.36384,4.84961900493052,0.0578496190049305,0.0311102644554012,19.664410578216,0.15192962796952,1.63558942178395,18.461653966831,"2018",0.0267393545495294,6,"Early Summer","Tile"
"RW1S-T",2018-06-28,85.44144,3,0.056,0.027,19.5,0.08,1.8,18.4,"2018",0.029,6,"Early Summer","Tile"
"RW1S-T",2018-06-29,61.51104,3,0.056,0.027,19.5,0.08,1.8,18.4,"2018",0.029,6,"Early Summer","Tile"
"RW1S-T",2018-06-30,43.81104,3,0.056,0.027,19.5,0.08,1.8,18.4,"2018",0.029,6,"Early Summer","Tile"
"RW1S-T",2018-07-01,266.46288,3,0.056,0.027,19.5,0.08,1.8,18.4,"2018",0.029,7,"Early Summer","Tile"
"RW1S-T",2018-07-02,130.52688,3,0.056,0.027,19.5,0.08,1.8,18.4,"2018",0.029,7,"Early Summer","Tile"
"RW1S-T",2018-07-03,670.92912,1.03731374783673,0.0569813431260816,0.0201305981174286,15.7708961208898,0.08,0.720522561310202,15.1615676839306,"2018",0.0368507450086531,7,"Early Summer","Tile"
"RW1S-T",2018-07-04,315.59808,1,0.057,0.02,15.7,0.08,0.7,15.1,"2018",0.037,7,"Early Summer","Tile"
"RW1S-T",2018-07-05,154.11744,1,0.0349419331128262,0.0144854832782065,16.4720323410511,0.08,0.810290334435869,16.6440646821022,"2018",0.0204564498346196,7,"Early Summer","Tile"
"RW1S-T",2018-07-06,96.8544,1,0.017,0.01,17.1,0.08,0.9,17.9,"2018",0.007,7,"Early Summer","Tile"
"RW1S-T",2018-07-07,71.16816,1,0.017,0.01,17.1,0.08,0.9,17.9,"2018",0.007,7,"Early Summer","Tile"
"RW1S-T",2018-07-08,52.19376,1,0.017,0.01,17.1,0.08,0.9,17.9,"2018",0.007,7,"Early Summer","Tile"
"RW1S-T",2018-07-09,39.56304,1,0.017,0.01,17.1,0.08,0.9,17.9,"2018",0.007,7,"Early Summer","Tile"
"RW1S-T",2018-07-10,34.60704,1,0.0251669394435352,0.0140834697217676,16.8958265139116,0.08,1.02250409165303,17.6141571194763,"2018",0.0110834697217676,7,"Early Summer","Tile"
"RW1S-T",2018-07-11,28.85808,1,0.037,0.02,16.6,0.08,1.2,17.2,"2018",0.017,7,"Early Summer","Tile"
"RW1S-T",2018-07-12,24.01536,1,0.037,0.02,16.6,0.08,1.2,17.2,"2018",0.017,7,"Early Summer","Tile"
"RW1S-T",2018-07-13,113.4216,1,0.037,0.02,16.6,0.08,1.2,17.2,"2018",0.017,7,"Early Summer","Tile"
"RW1S-T",2018-07-14,79.04112,1,0.037,0.02,16.6,0.08,1.2,17.2,"2018",0.017,7,"Early Summer","Tile"
"RW1S-T",2018-07-15,56.66832,1,0.037,0.02,16.6,0.08,1.2,17.2,"2018",0.017,7,"Early Summer","Tile"
"RW1S-T",2018-07-16,41.03568,1,0.037,0.02,16.6,0.08,1.2,17.2,"2018",0.017,7,"Early Summer","Tile"
"RW1S-T",2018-07-17,29.67936,1,0.037,0.02,16.6,0.08,1.2,17.2,"2018",0.017,7,"Early Summer","Tile"
"RW1S-T",2018-07-18,24.44016,1,0.037,0.02,16.6,0.08,1.2,17.2,"2018",0.017,7,"Early Summer","Tile"
"RW1S-T",2018-07-19,320.52576,2.04682806149496,0.033990369323202,0.0188223184308182,16.4037197384697,0.08,1.14765859692525,17.1214878953879,"2018",0.0151680508923838,7,"Early Summer","Tile"
"RW1S-T",2018-07-20,493.27776,9,0.014,0.011,15.1,0.08,0.8,16.6,"2018",0.003,7,"Early Summer","Tile"
"RW1S-T",2018-07-21,155.3352,9,0.014,0.011,15.1,0.08,0.8,16.6,"2018",0.003,7,"Early Summer","Tile"
"RW1S-T",2018-07-22,98.2704,9,0.014,0.011,15.1,0.08,0.8,16.6,"2018",0.003,7,"Early Summer","Tile"
"RW1S-T",2018-07-23,70.60176,9,0.014,0.011,15.1,0.08,0.8,16.6,"2018",0.003,7,"Early Summer","Tile"
"RW1S-T",2018-07-24,52.50528,9,0.014,0.011,15.1,0.08,0.8,16.6,"2018",0.003,7,"Early Summer","Tile"
"RW1S-T",2018-07-25,43.896,9,0.014,0.011,15.1,0.08,0.8,16.6,"2018",0.003,7,"Early Summer","Tile"
"RW1S-T",2018-07-26,37.32576,9,0.014,0.011,15.1,0.08,0.8,16.6,"2018",0.003,7,"Early Summer","Tile"
"RW1S-T",2018-07-27,31.20864,9,0.014,0.011,15.1,0.08,0.8,16.6,"2018",0.003,7,"Early Summer","Tile"
"RW1S-T",2018-07-28,24.78,9,0.014,0.011,15.1,0.08,0.8,16.6,"2018",0.003,7,"Early Summer","Tile"
"RW1S-T",2018-07-29,19.51248,9,0.014,0.011,15.1,0.08,0.8,16.6,"2018",0.003,7,"Early Summer","Tile"
"RW1S-T",2018-07-30,15.46272,9,0.014,0.011,15.1,0.08,0.8,16.6,"2018",0.003,7,"Early Summer","Tile"
"RW1S-T",2018-07-31,12.34752,10.3417431192661,0.0126582568807339,0.00965825688073394,15.7261467889908,0.08,0.934174311926605,16.4658256880734,"2018",0.003,7,"Early Summer","Tile"
